dataid,air1,"	air2","	air3","	airwindowunit1","	aquarium1","	bathroom1","	bathroom2","	bedroom1","	bedroom2","	bedroom3","	bedroom4","	bedroom5","	car1","	clotheswasher1","	clotheswasher_dryg1","	diningroom1","	diningroom2","	dishwasher1","	disposal1","	drye1","	dryg1","	freezer1","	furnace1","	furnace2","	garage1","	garage2","	gen","	grid","	heater1","	housefan1","	icemaker1","	jacuzzi1","	kitchen1","	kitchen2","	kitchenapp1","	kitchenapp2","	lights_plugs1","	lights_plugs2","	lights_plugs3","	lights_plugs4","	lights_plugs5","	lights_plugs6","	livingroom1","	livingroom2","	microwave1","	office1","	outsidelights_plugs1","	outsidelights_plugs2","	oven1","	oven2","	pool1","	pool2","	poollight1","	poolpump1","	pump1","	range1","	refrigerator1","	refrigerator2","	security1","	shed1","	sprinkler1","	utilityroom1","	venthood1","	waterheater1","	waterheater2","	winecooler1","	use"
9624,326.51985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.8292,NULL,NULL,NULL,NULL,758.2382333,NULL,NULL,NULL,NULL,3305.88135,NULL,NULL,NULL,NULL,NULL,NULL,21.8915,40.24633333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.37945,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.08566667,337.5816333,NULL,NULL,NULL,NULL,NULL,NULL,1238.591017,NULL,NULL,3305.88135
3456,2320.405267,NULL,NULL,NULL,NULL,162.3419,NULL,137.6312667,NULL,NULL,NULL,NULL,NULL,21.51625,NULL,NULL,NULL,20.85063333,0.5204,234.5014,NULL,NULL,948.3362833,NULL,NULL,NULL,7612.864717,-989.8193667,NULL,NULL,NULL,NULL,12.09806667,NULL,NULL,NULL,897.6706833,136.6026167,NULL,NULL,NULL,NULL,NULL,NULL,51.463,NULL,NULL,NULL,180.0359,NULL,NULL,NULL,NULL,NULL,NULL,5.345616667,922.9086167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6666.52835
3893,1855.0762,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.73526667,NULL,NULL,NULL,1.306483333,NULL,635.3733833,NULL,NULL,520.5550833,NULL,NULL,NULL,NULL,11460.62002,NULL,NULL,NULL,NULL,NULL,NULL,957.1783833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95.34005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366.3155833,0.031366667,1752.814467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11460.62002
604,3618.4711,934.6713,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1816.119533,NULL,NULL,NULL,32389.90854,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1014.586517,NULL,NULL,32389.90854
1697,5941.976814,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,796.7187975,73.67660593,NULL,NULL,NULL,481.9516119,NULL,1345.586428,NULL,NULL,1632.275747,NULL,NULL,NULL,6601.528385,13068.88754,NULL,NULL,NULL,NULL,NULL,NULL,44.77684765,317.3571992,NULL,NULL,NULL,NULL,NULL,NULL,1655.727797,431.7960015,389.0253276,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1177.887871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19742.88606
4135,266.8539486,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,568.6817758,15.98682338,NULL,NULL,NULL,41.01102035,0.05955621,336.9891699,NULL,NULL,248.6376169,NULL,NULL,NULL,1464.179225,1199.658332,NULL,NULL,NULL,NULL,NULL,NULL,58.02388005,38.98773285,558.2620395,238.3532055,616.3917749,NULL,NULL,NULL,NULL,NULL,43.43459564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86.14334008,197.8074013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2328.823527
8741,2136.089319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.43824306,NULL,NULL,NULL,151.3395928,NULL,NULL,60.122219,1231.621447,NULL,NULL,35.50872272,0.128788235,2680.484706,7001.876863,NULL,NULL,NULL,2692.181569,NULL,NULL,0.356754545,0.582535973,233.5121196,NULL,NULL,NULL,NULL,NULL,NULL,NULL,104.0525743,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,488.7912428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9707.825209
9647,3363.975932,3930.878594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3431.906573,116.7013542,NULL,NULL,NULL,176.6123333,NULL,NULL,102.3491167,NULL,1613.912288,1376.091983,39.77282321,NULL,8814.093559,23220.68516,NULL,NULL,887.7817042,NULL,NULL,NULL,659.2698208,75.28307917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.654875,NULL,NULL,NULL,NULL,8722.593243,NULL,NULL,892.46945,405.1514083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32057.98388
5784,3124.46455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.54481667,NULL,NULL,NULL,39.57205,NULL,303.3730167,NULL,NULL,662.6467228,223.4594956,NULL,NULL,8543.873597,2757.479997,186.54095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205.587486,570.5211711,8.486897368,308.3726623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,159.8370219,NULL,NULL,NULL,NULL,NULL,75.0438,37.86392018,308.2304807,74.8093,NULL,NULL,NULL,NULL,10.92853333,0,NULL,NULL,11312.39681
8645,1131.030047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2040.891157,NULL,NULL,NULL,NULL,NULL,NULL,71.93823333,NULL,NULL,249.3407702,NULL,NULL,NULL,5177.790848,-98.00059152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,293.2300117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5093.143465
100085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11587.2168,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10767.95825
3577,3164.934583,NULL,NULL,NULL,NULL,4.359966667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.65755,NULL,NULL,NULL,68.08075,0.336133333,NULL,51.10573333,NULL,1354.250083,NULL,NULL,NULL,NULL,8104.0099,NULL,NULL,NULL,0.0001,NULL,NULL,16.35786667,10.3986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.09256667,NULL,NULL,NULL,65.345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,705.9198833,NULL,NULL,NULL,NULL,NULL,2.46955,NULL,NULL,NULL,8104.0099
9688,2522.3005,5302.372183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,661.7676667,NULL,NULL,NULL,NULL,1183.75795,838.3953,NULL,NULL,NULL,20412.41775,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,730.1773167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20412.41775
9931,638.9674333,NULL,NULL,NULL,NULL,NULL,NULL,45.62538333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,106.621,NULL,NULL,NULL,NULL,1641.858362,NULL,NULL,NULL,NULL,9.9885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166.86565,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.7292006,153.7283446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1641.858362
1103,1140.605733,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.656666667,NULL,NULL,NULL,NULL,NULL,NULL,5.219533333,NULL,NULL,NULL,NULL,NULL,4900.884863,848.5132458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5788.803308
187,5895.256299,NULL,NULL,NULL,NULL,8.545352917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.41697077,NULL,NULL,NULL,250.1627956,0.101032542,753.3878208,NULL,NULL,3959.922503,NULL,63.99470866,NULL,5689.02786,8872.669274,NULL,NULL,NULL,NULL,NULL,NULL,11.68019392,6.774608963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.90686289,NULL,NULL,NULL,220.2211256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,595.3368747,NULL,NULL,NULL,NULL,NULL,7.651967574,NULL,NULL,NULL,14579.04214
5545,3316.611618,NULL,NULL,NULL,NULL,0.161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74.03973445,NULL,NULL,NULL,61.15843131,0.250309768,NULL,27.20506277,NULL,1185.942958,NULL,NULL,NULL,1688.846089,5060.703974,NULL,NULL,NULL,0.16825,NULL,NULL,34.05992626,8.679015912,1.93225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59.86053432,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.32575258,626.7796495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6792.106166
114,3058.180952,NULL,NULL,NULL,NULL,3.058647127,NULL,85.82619073,NULL,NULL,NULL,NULL,1712.335232,64.74678247,NULL,NULL,NULL,225.9811877,NULL,497.5314236,NULL,NULL,1392.146472,NULL,NULL,NULL,4605.642182,6534.43504,NULL,NULL,NULL,NULL,NULL,NULL,57.67621758,32.61521436,296.4752519,NULL,NULL,NULL,NULL,NULL,369.52297,NULL,189.5263422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,949.8400531,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11178.69129
3615,NULL,NULL,NULL,NULL,NULL,4.103266667,1.352933333,10.13996667,5.252483333,6.982616667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.360633333,NULL,NULL,NULL,NULL,5.718683333,3.561166667,NULL,NULL,NULL,5.481016667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3967,3744.676954,NULL,NULL,NULL,NULL,59.72542452,NULL,NULL,NULL,NULL,NULL,NULL,1702.949108,47.79445395,NULL,NULL,NULL,0.6526,NULL,NULL,48.7138,NULL,1328.890306,NULL,NULL,NULL,7335.853116,4599.097225,NULL,NULL,NULL,NULL,29.53263333,537.6397015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,182.9139849,NULL,NULL,NULL,112.1306074,NULL,NULL,NULL,NULL,NULL,NULL,NULL,555.082631,487.8741255,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11952.06631
9915,2894.695339,NULL,NULL,NULL,NULL,NULL,NULL,104.1691255,629.659151,756.0386269,NULL,NULL,NULL,0,NULL,NULL,NULL,74.44650485,0.084971481,359.8961614,NULL,NULL,738.1894915,NULL,NULL,NULL,NULL,7643.757272,NULL,NULL,NULL,NULL,NULL,NULL,18.96364052,97.44903168,NULL,NULL,NULL,NULL,NULL,NULL,875.5976724,NULL,NULL,NULL,55.86821057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,444.47547,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7643.757272
6248,2048.371071,1953.273704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,992.5448877,0,NULL,NULL,NULL,199.0843782,NULL,819.6738987,NULL,NULL,234.6913709,239.2190685,NULL,NULL,8216.867793,4804.420543,NULL,NULL,NULL,NULL,NULL,NULL,186.8425967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,307.4085476,NULL,NULL,NULL,NULL,NULL,NULL,NULL,495.7091776,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13051.50332
3734,1160.978875,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.232133333,NULL,NULL,NULL,43.04866667,NULL,110.3315754,NULL,NULL,777.0395281,NULL,NULL,NULL,NULL,4882.219441,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,300.10745,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.73571667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,512.2835325,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4882.219441
8368,1297.237183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,36.23145,NULL,NULL,NULL,94.16545,NULL,NULL,316.1837167,NULL,924.3942667,NULL,NULL,NULL,4697.72565,457.9926333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.1862167,NULL,NULL,NULL,137.5560667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,825.2087333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5174.949667
100097,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19014.62352,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18244.10317
8079,3103.797949,1766.702096,NULL,NULL,NULL,NULL,NULL,534.6733868,NULL,NULL,NULL,NULL,NULL,NULL,87.60072872,NULL,NULL,78.33029536,0.592088335,NULL,NULL,NULL,819.9306942,598.3536766,NULL,NULL,NULL,19659.77037,NULL,NULL,NULL,0.000821186,NULL,NULL,149.0738985,13.01262914,NULL,NULL,NULL,NULL,NULL,NULL,368.5874622,NULL,0.017599135,NULL,NULL,NULL,197.1385095,NULL,NULL,NULL,0.047711758,3716.022981,NULL,NULL,576.0430386,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19659.77037
9484,5742.629779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1489.145335,28.31995858,NULL,NULL,NULL,161.9530398,0.293953554,424.4022231,NULL,NULL,1218.838759,NULL,NULL,NULL,NULL,19611.98794,NULL,NULL,NULL,NULL,NULL,NULL,5.922899855,153.8299366,1442.958922,NULL,NULL,NULL,NULL,NULL,827.7489171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,665.5077503,NULL,NULL,NULL,NULL,NULL,NULL,1233.356834,NULL,NULL,19611.98794
4514,5103.17755,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.43492286,NULL,NULL,NULL,197.8081346,0.829361414,970.8332341,NULL,NULL,1768.536535,NULL,NULL,NULL,7829.684375,4107.091444,NULL,NULL,NULL,NULL,34.27852454,68.5493822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,593.8681122,13.5915687,20.79509338,NULL,NULL,NULL,151.7709904,NULL,NULL,NULL,NULL,NULL,NULL,71.68689129,744.3487725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11950.00862
6324,36.34495,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.6225,NULL,NULL,NULL,12.39761667,NULL,63.4803,NULL,NULL,299.8482333,NULL,NULL,NULL,NULL,1409.636813,NULL,NULL,NULL,NULL,NULL,NULL,7.11975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.068983333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46.03946667,155.64145,NULL,NULL,NULL,NULL,NULL,NULL,343.25785,NULL,NULL,1409.636813
100092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6989.897539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11064.38747
2845,578.3047044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.88795,NULL,NULL,NULL,81.78591111,NULL,418.6639,NULL,NULL,280.1357511,NULL,NULL,NULL,NULL,3365.22573,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,102.8241927,NULL,NULL,NULL,NULL,NULL,NULL,NULL,384.0221616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3365.22573
3873,1416.585917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0002,0.376433333,NULL,NULL,NULL,278.4483333,NULL,NULL,NULL,NULL,5953.4443,NULL,NULL,NULL,NULL,NULL,NULL,60.59743333,16.58011667,NULL,NULL,NULL,NULL,NULL,NULL,563.8526833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,705.18995,326.0874333,NULL,NULL,NULL,NULL,NULL,NULL,1938.688617,NULL,NULL,5953.4443
7016,281.6402144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,154.7981926,NULL,NULL,NULL,238.209625,0.324870434,709.6758146,NULL,NULL,2616.590403,NULL,NULL,NULL,7804.326815,17345.53133,NULL,NULL,NULL,NULL,NULL,NULL,446.228779,22.56556379,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99.14189378,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,735.0900396,NULL,NULL,NULL,NULL,NULL,46.93179891,NULL,NULL,NULL,25149.94728
100113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15419.77514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14274.19643
6121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.84205329,167.5500678,NULL,NULL,NULL,4032.411369,NULL,NULL,NULL,NULL,104.0433461,NULL,364.5540501,NULL,NULL,914.0415967,NULL,166.5603999,NULL,7857.307547,6102.722952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.85203559,32.74925764,NULL,NULL,NULL,NULL,NULL,NULL,NULL,512.6535702,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,324.4636489,487.2316682,NULL,NULL,NULL,NULL,NULL,0.315566667,NULL,NULL,NULL,14025.80574
5677,2527.558033,NULL,NULL,NULL,NULL,20.64991667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18.34466667,NULL,NULL,NULL,NULL,NULL,NULL,63.52258333,NULL,18.34943333,NULL,NULL,NULL,NULL,6162.661686,NULL,0.002,NULL,NULL,NULL,NULL,9.367533333,108.9686667,653.6909384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6162.661686
7788,5584.210264,NULL,NULL,NULL,NULL,694.9417373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,35.3291,NULL,NULL,NULL,290.4540155,0.468316667,805.16045,NULL,NULL,1166.231164,NULL,NULL,NULL,9521.010177,5848.434623,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,854.8754701,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,532.2155116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15416.86214
2532,2905.3735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88.48725,NULL,NULL,NULL,182.1197333,NULL,1434.843433,NULL,NULL,947.0134833,NULL,NULL,NULL,NULL,9544.6532,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.9294,NULL,NULL,NULL,235.4399167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,781.7376167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9544.6532
8847,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.380133333,NULL,NULL,NULL,24.73811667,0,111.8223167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.00035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,182.1264,NULL,NULL,NULL,NULL,NULL,NULL,113.0044,NULL,NULL,NULL
100135,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6417.022433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6272.728417
3092,1680.555176,2973.996519,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.71741376,NULL,NULL,NULL,NULL,NULL,846.7784387,NULL,NULL,791.519852,1194.871288,NULL,NULL,3548.665737,9505.309589,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107.9710812,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,547.9969448,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13067.09463
457,319.36615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,111.2990667,NULL,NULL,NULL,NULL,3379.842433,NULL,NULL,NULL,NULL,0.048566667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1050.0779,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88.6193,357.8926,NULL,NULL,NULL,NULL,NULL,NULL,723.8702167,NULL,NULL,3379.842433
5552,616.2514697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.12485,NULL,NULL,NULL,NULL,163.8477939,NULL,NULL,NULL,NULL,1613.101094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,183.6451939,232.0003621,0.14825,NULL,NULL,NULL,NULL,NULL,56.29401667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95.4626,172.7340667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1613.101094
1642,2404.667412,NULL,NULL,NULL,NULL,2.475491846,NULL,NULL,NULL,NULL,NULL,NULL,1941.098767,20.51555949,NULL,NULL,NULL,86.350885,NULL,NULL,32.97032451,NULL,2787.811331,NULL,NULL,NULL,7138.918126,3922.789109,NULL,NULL,NULL,NULL,NULL,NULL,6.103319106,28.61358162,844.6962146,62.89879889,NULL,NULL,NULL,NULL,NULL,NULL,74.37865315,NULL,NULL,NULL,133.2513829,NULL,NULL,NULL,NULL,NULL,NULL,34.16234449,1199.949752,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11088.34247
4590,4492.683691,NULL,NULL,NULL,NULL,NULL,NULL,513.7646568,970.2128524,NULL,NULL,NULL,NULL,97.08212107,NULL,NULL,NULL,179.90935,NULL,1143.254786,NULL,NULL,3100.56505,NULL,NULL,NULL,NULL,9939.056515,NULL,NULL,NULL,NULL,NULL,NULL,100.6941545,124.3888611,NULL,NULL,NULL,NULL,NULL,NULL,697.0883184,NULL,47.19839861,NULL,NULL,NULL,103.9877947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,599.3387892,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9939.056515
5209,17.84138333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.0808,NULL,NULL,NULL,41.44458333,NULL,NULL,NULL,NULL,91.7509,NULL,NULL,NULL,NULL,1068.240117,NULL,NULL,NULL,NULL,NULL,NULL,10.73508333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.22865,NULL,NULL,NULL,45.47806667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130.9043167,NULL,NULL,NULL,NULL,NULL,4.829716667,NULL,NULL,NULL,1068.240117
